c_id	c_text	date	author_id	like_count	quote_count	retweet_count	reply_count
1387094548724297700	@FrankTh86697849 @EureWir @ajour_mag @revmob20 @AgendaRojka @MegahexF @LinkePoC @lotta_basel @krisensoli @KlimastreikZH @1MaiZH @sozialismus_ch @antifa_bern @femstreikzh Die ganze Linke ist falsch, gibt da schon welche die es mit der Solidarität etwas anders sehen, musste da einigen entfolgen.	2021-04-27T17:21:26Z	503064437	0	0	0	1
138598422712499e4	@donphilippo @Beatrix_vStorch Schäbige Aussage, eine schreckliche Tat so zu verharmlosen, wie Sie es tun, nur damit man noch hinterher AfD = Nazi einwerfen kann. Immer wieder peinlich und ekelhaft	2021-04-24T15:49:24Z	1268526247157600300	2	0	0	1
1388566035327029200	@KimThyTong @moerv_vom_doerf @JohannesNormann @SerapGueler Was für eine dümmliche Antwort.	2021-05-01T18:48:35Z	1291370559058706400	0	0	0	0
1390760578898186200	Hijabis haben nicht nur mit Nazis und Vorurteilen zu kämpfen „genauso müssen sie sich mit dummen muslimischen Männern rumschlagen  die immer noch nicht verstanden haben was ihre Religion ihnen  vermittelt will&amp; Hijabis dumm anmachen wenn sie studieren wollen und das einzige was https://t.co/SRmcf1aaXU	2021-05-07T20:08:55Z	1323752747364192300	9	0	0	1
1405231379143667700	@utopia235 @SteffenSchlager @Karl_Lauterbach Keine Sorge, sie dürfen ruhig weiter absoluten Quatsch glauben und sich von Dr. Quak und Co verarschen lassen. Ist ja ein freies Land. Und ich darf sie dafür schallend auslachen, weil sie so naiv seine Quatsch-Tweets teilen. 😁	2021-06-16T18:30:43Z	1017027601410469900	8	0	0	1
1391891463504638e3	"@shaulRosenthal @HakanAy04811065 @welt Shaul, 
Deutschland ist nicht vor Israel. Mach keine Propaganda mit diesem Konto von Twitter.
Israel ist nicht europäisch."	2021-05-10T23:02:39Z	1259576688779935700	1	0	0	0
1387157107833819100	Nur SCHWACHSINNIGE und VOLLIDIOTEN wählen die giftgrüne Dosenpfandpartei mit der schnatternden Gans Baerbock an der Spitze. https://t.co/RC3O9eNdmL	2021-04-27T21:30:01Z	1034800624779624400	1	0	0	0
1387132811249954800	"Mit Merz, Röttgen, Brinkhaus und
Spahn gäbe es viele gute Aspiranten auf höhere Berliner Jobs. Sagt @ArminLaschet  Alle seien: „Mann, katholisch, Nordrhein-Westfalen.“ Die CDU brauche aber mehr Diversität. #findedenfehler Gibt es eigentlich noch die @frauenunion ?"	2021-04-27T19:53:28Z	1138769693123194900	1	0	0	0
1392136997674889200	@Team_ReaIity @Karl_Lauterbach @maithi_nk Sie orientieren sich vermutlich eher an Schiffmanns Schwurbel-Tabellen und Reizhusters Journalismus?	2021-05-11T15:18:19Z	1352351738347577300	2	0	0	0
1398711747628789800	@Hirnlooser @Chrissip81 Als Cannabis-Patient nach Bayern zu gehen ist keine gute Idee. Meide nach der letzten Traumatisirenden Polizeibegegnung dieses Bundesland.	2021-05-29T18:44:02Z	955796572087963600	0	0	0	0
1390814884246478800	"@sternde Ach wer heutzutage als klardenkender Mensch, nicht von irgendwelchen dahergelaufenen Linken und Grünen als Nazi oder Rassist beschimpft wird, der lebt nicht!
Wer die Dummschwätzer noch ernst nimmt, der ist selber schuld und dem ist nicht mehr zu helfen!"	2021-05-07T23:44:43Z	2304782064	4	0	0	0
1391739686763257900	Wer kein Koriander mag ist ein dummer Hurensohn ggf nazi (ich mach nicht die Regeln)	2021-05-10T12:59:33Z	1270023106569154600	2	0	0	0
1390721452614328300	"#Lauterbachluegt - na und? Querdenker töten Menschen! Jetzt die Frage, was menschenverachtender ist… 🤔 

#QuerdenkerSindTerroristen"	2021-05-07T17:33:27Z	1013843195594182700	8	0	2	1
1406676631620669400	"@RealHeckTicker @AndreasKlitzsch @welt Sie können ja macht alle von ""Erschießen oder vergasen"" von Migranten reden wie ein Herr Lüth von der AfD."	2021-06-20T18:13:38Z	165708897	0	0	0	0
1385151496594014200	"@redhawk3007 Die AFD sowie deren krude Theorien entbehren jeder Grundlage. 
Wenn es hingegen um den Kanzlerkandidat der (noch) größten Partei im Bundestag geht wäre es ganz schön, wenn wir nicht zu schnell vergessen wes Geistes Kind unser barmherziger Landesvater ist."	2021-04-22T08:40:26Z	911206638	38	0	4	1
1386202831439413200	"@ABaerbock @SOSMedGermany Das sowas kein Unglück ist, sondern das geplante Ergebnis der europäischen Politik wissen Sie. 

Sollten Sie und @Die_Gruenen gewählt werden (Viel Erfolg!), erwarte ich von Ihnen eine Koalitionsbildung ohne CDU/CSU, denn diese werden solchen Forderungen niemals zustimmen."	2021-04-25T06:18:04Z	1149753717564088300	736	3	63	21
1388449078904766500	Der #Corona-Insolvenz-Schutz lief aus und Öffnungen sind nicht in Sicht: Nach Monaten im #Lockdown stehen Hotelbetreiber vor dem Ruin. Notverkäufe und Schließungen deuten auf einen tiefgreifenden Branchenwandel hin, schreibt @MFabricius morgen in #WELTAMSONNTAG. @welt https://t.co/D16XFcwkik	2021-05-01T11:03:51Z	15738602	16	3	22	20
1398595690780049400	@herr_sin @Karl_Lauterbach @Alice_Weidel Messbarer IQ vorhanden ??	2021-05-29T11:02:51Z	1381844818012344300	0	0	0	0
1386906088868565e3	@HofDie @JFKuhnke Auch ganz nützlich eine gewisse Inkubationszeit, nicht zu lang aber auch nicht zu kurz ... der Virus mag Hirnlos sein aber er hat mächtige Waffen der Natur auf seiner Seite. ZeroCovid ignoriert das absichtlich ...	2021-04-27T04:52:33Z	1657351812	0	0	0	2
1392587464703873e3	@Blubiblub2 @aosang @milliyetci69 @ArminLaschet @DrGilYaron So ist es! Eines der am schnellsten beleidigten Völker. Aber liegt wohl am - ich zitiere - Rumpelstilzchen-Gen 😂	2021-05-12T21:08:19Z	831078037391278100	1	0	0	0
1400874124239585300	"@ABaerbock Genau andersrum wird ein Schuh draus:

Wir werden nur klimaneutral, indem wir Wettbewerbsfähigkeit und Innovationskraft in diesem Land erhalten.

Sie haben eine Henne-Ei-Schwäche."	2021-06-04T17:56:32Z	1245244858391986200	520	0	19	31
1406917561632034800	"@LuigiCalzone2 @Hallodri10 @sschyvonne @AndySpirig @Karl_Lauterbach Ja und?
Das hat ja auch keiner in Frage gestellt.

Aber eine Virusvariante kann keinen festen cycle-threshold-Wert haben.
Man kann mit der Wildtyp-Variante, mit Alpha, Delta, oder jeder anderen Variante CT-Werte zwischen 20 und 35 haben."	2021-06-21T10:11:00Z	1364652480471191600	0	0	0	1
1405870253029179400	@Karl_Lauterbach Bro, corona gut und schön aber lass den Grill in Ruhe. Hier hört’s halt jetzt komplett auf.	2021-06-18T12:49:22Z	55501533	101	0	2	12
1404956258021613600	@BCasapietra @LibertyLucas26 @greenpeace_de Björn, gab es mal wieder clown zum morgen mahl?🤡😮	2021-06-16T00:17:29Z	1389379148741755e3	0	0	0	0
1389325076856705e3	#HaltDieFresseBild Hört doch endlich auf anderen den Buhmann unterschieben zu wollen, die einzigen die Angst und Panik schürt seid ihr mit euren dummen Überschriften. Die Daten in den Texten stimmen oft auch nicht.	2021-05-03T21:04:45Z	2223667543	0	0	0	0
1403962606491156500	@sunstar1606 @reitschuster Armseliger Idiot.	2021-06-13T06:29:04Z	1396393040227541e3	1	0	0	0
1397585475133706200	@FX_Tomis @Ropro_r6 @ttopmok @Markus_Soeder Alternative Fakten sind KEINE Fakten!	2021-05-26T16:08:37Z	757295248452292600	0	0	0	0
1406554133205852200	"@Xrxtn @Alice_Weidel @UweJunge 😂 Bester Slapstick!
""Normal-Hetero wird diskriminiert"" , weil ich existiere, IN DER ÖFFENTLICHKEIT !
BAAAAHAHAHAHAAAAHAAAAA🤣
Kannste dir nicht ausdenken!"	2021-06-20T10:06:52Z	2715170744	39	0	0	0
1393546363141427200	@Schmitz441 @Andrea_Stoll_ @PhilHackemann @ABaerbock diese diskussion hat vielmehr mit der armseligkeit derer zu tun, die sie angezettelt haben. vielleicht ist die diskussion ja auch ein ablenkungsmanöver von maskendeals, charaktermängeln von Kanzlerkandidaten und rechtsextremen ex-verfassungsschützern in den eigenen reihen.	2021-05-15T12:38:38Z	209180400	0	0	0	1
1385250799459111e3	"Also....wo ein Wille ist gibt es auch einen Weg. Die MP haben nichts mehr zu sagen....Frau Merkel und ihre korrupten Minister....Götz von.....
Grillen am Wochenende ist angesagt. https://t.co/D7aQ7LumdC"	2021-04-22T15:15:01Z	2962247447	0	0	0	0
1404026280501297200	"@LillyBlaudszun @janboehm Zum Glück bin ich in einem eher liberalen dorf in Vorpommern aufgewachsen. Gab dafür auch bei jedem Fußballspiel kloppe von den Nazis aus den umliegenden Dörfern.

25% NPD, heute AFD - schockt da niemanden. Es ist dort leider normal."	2021-06-13T10:42:05Z	161334557	4	0	0	0
1391852547367972900	@Harlekin1991 Naja es zeigt, dass selbst die eigene Mutter nicht auf den Müll des Sohnes hereinfällt. Wie dumm müssen dann die Querdenker erst seien.	2021-05-10T20:28:01Z	1336369094908645400	0	0	0	1
1389568635635646500	"""Diese Entwicklung in Deutschland ist nicht nur sehr besorgniserregend, sie ist vor dem Hintergrund unserer Geschichte auch zutiefst beschämend."" - #Seehofer zu antisemitischen Straftaten. Die politisch motivierte Kriminalität hat 2020 insgesamt zugenommen. #BMI #Antisemitismus https://t.co/1PbE6z9LIf"	2021-05-04T13:12:34Z	932740029771927600	21	2	6	9
1384190098825044e3	Um die Kundgebung am #Theaterplatz in #Weimar sammeln sich immer mehr Querdenker und Maskenverweigerer. Die Polizei weißt zwar kurz auf die Abstände hin, entfernt sich jedoch wieder. #WE1904	2021-04-19T17:00:11Z	1328978417035960300	2	0	0	0
1390672907819495400	@de_rt_com @Dummokratie Komisch wo sich doch sogar ein Hersteller dafür ausgesprochen hat Merkel und ihr wahres Gesicht Menschenleben sind ihr völlig Wurst mittlerweile verachte ich diese Frau nicht mehr ich hasse sie	2021-05-07T14:20:33Z	1289875202185334800	0	0	0	1
1387424776621334500	@Michael06031 @Laforce_61 @WagenMehr @Karl_Lauterbach Wow halber Text geklaut. Typisch systemtreuer Regierungseierlutscher. Kannst nicht selber denken und musst, dann sprechen wir ich😂. Wie ekelhaft einfach.	2021-04-28T15:13:38Z	1234249100918481e3	2	0	0	1
1393330533443129300	@p_tothe_lankton @DickeFaxen @reitschuster Das du dich von einem echten Mann bedroht fühlst wundert mich nicht.	2021-05-14T22:21:00Z	2575949623	0	0	0	1
1394614637103095800	@AreHonks @leserschwert @reitschuster Eine Liste von Journalisten mit Vernunft.	2021-05-18T11:23:34Z	1337453794506977300	0	0	0	1
1395856010003329e3	@IstDoll @Anna48338034 @Steinhoefel Tagesspiegel, Spiegel etc.	2021-05-21T21:36:21Z	724963184306720800	0	0	0	1
1406528115581522e3	@philopolist @Alice_Weidel @UweJunge Es geht um FUSSBALL und nicht um Biologie oder Politik. Sport ⚽️, Tore, verschwitzte Männer, gröhlende Fans, viele Bier, Jubel, Spannung,...	2021-06-20T08:23:29Z	417062774	2	0	0	6
138919413819793e4	"@TspCheckpoint Die häßliche Fratze der #NieMehrCDU

Vorteilsnahme und Korruption.

Hört bitte auf diese Leute zu wählen."	2021-05-03T12:24:27Z	1148290431068856300	3	0	0	0
1385241419711979500	@_FriedrichMerz @DoroBaer @cem_oezdemir Ja hoffentlich.  Es ist Zeit die veralteten und verkrusteten Struckturen zu erneuern. Politiker wie Laschet,  Spahn und Scheurer haben versagt	2021-04-22T14:37:45Z	9.5678124821879194e+017	1	0	0	0
1406535675353120800	@Thetruewitch @philopolist @Alice_Weidel @UweJunge Ich knie höchstens vor meinen Kindern! Das ist ja völlig daneben.	2021-06-20T08:53:31Z	417062774	0	0	0	1
1390505251535458300	"@reitschuster merkel reisst nach der wahl  die deutschland fahne aus der 
hand  des parteikollegen und schüttelt den kopf,
die kobold partei will den namen"" deutschland"" streichen,  aber alle  sind
in deutschl.  dick u  fett
geworden, neuer name evtl 
willkommendsland mit bunter
flagge 🏳️‍🌈"	2021-05-07T03:14:20Z	1025285335083884500	0	0	0	0
1391822986026573800	@RoseStriped Wir werden nie etwas lösen können wenn die gier der Mensch immer ein neues Ziel hat vor 80 Jahren waren es die vor 100 Jahre. War es die indianer vor 80jahren war es die Juden und heute sind die Moslems. Das wird sicv nie  ändern es ist wir sind mensch. Wir können zerstören.	2021-05-10T18:30:33Z	3945194247	0	0	0	0
1384155069059268600	@LibertyLucas26 Antifa heißt Antifaschistisch. Deswegen per se. Per se. Per se. Und, was tust du für dein Land?	2021-04-19T14:40:59Z	883600736801763300	3	0	0	0
138532889198481e4	Es reicht zu sehen wer #niewiederaufmachen und #allesdichtmachen lobt, dann weiß man schon was für eine gequirlte Scheiße dahinter stecken muss. Keine Ahnung wem eure Gesellschaftsdurchseuchung nutzen soll, was ihr euch davon versprecht, peinlichstes Kindergartenniveau.	2021-04-22T20:25:20Z	1658045845	3	0	0	3
1391727123975577600	@Dornenkrone3 @FranckenJosef @PeterWe79565374 @SilvaAtTwitta @sonja_marie @JuleMeier3 @JVos63 @beyond_ideology @PositiveMaren @SaraSchurmann @merkel_wolfgang 👍 Automatisierte Handlungen!	2021-05-10T12:09:38Z	1045687711703728100	0	0	0	2
1394612845275406300	@GamerOTFuture @Bato09312528 @Dunkelfluegel @leserschwert @reitschuster Da langt als Antwort ja ein einfaches DITO 😉	2021-05-18T11:16:27Z	243677817	3	0	0	0
1384186925045608400	@RND_de Falsche Frage.   Die fehlende Regierungserfahrung ist ja gerade der Reiz bei und mit #Baerbock.   Ein großer Teil der Bevölkerung hat einfach genug von #Merkels ausgetretenen Pfaden.	2021-04-19T16:47:34Z	456741823	1	0	1	1
1385216483228360700	@ronzheimer Der lasche laschet kann mir mal den Buckel runter rutschen! Ich bin eingetreten! Finde das eine super Sache!👌😉	2021-04-22T12:58:40Z	7.6197007057475994e+017	3	0	0	0
1398572002508775400	@Gerlind32429900 @EschViola @herr_sin @Karl_Lauterbach @Alice_Weidel Noch ein Beispiel: Höcke https://t.co/nzkpqqnVDv	2021-05-29T09:28:44Z	1243515711588368400	0	0	0	0
1391782910680776700	@AtagoGNKK @DrPTaylor @fdp @Die_Gruenen @dieLinke ---diskriminiert und belogen wurden was Cannabis betrifft. Der Staat ist für die Bürger da und nicht umgekehrt. Ich bin kein Diener der dankbar für Almosen ist, und der Politik die Füße küsst, nur weil sie unendlich langsam erkennt, das Sie bisher falsch gehandelt hat...	2021-05-10T15:51:18Z	2875733193	0	0	0	1
1384066374029365200	@SPIEGEL_Top Man sollte solche Sitzungen öffentlich machen und nicht solch ein Schmuh. Wer die bessere Wahl wäre, sagen doch die Zahlen, aber muss ja erst noch gemauschelt werden. Laschet ist echt schlimmer als ein heulendes Waschweib #SOEDERvsLASCHET	2021-04-19T08:48:32Z	1274419200	0	0	0	0
1393985589486276600	"@reitschuster Wollen wir uns über Schummelei mit Zahlen unterhalten? 
Ich hätte Fragen nach ihren Klickzahlen und ihrer Finanzierung. Wen Kompetenteres könnte ich sonst fragen?"	2021-05-16T17:43:58Z	1377269795968716800	18	1	1	11
1389248034022871e3	"@cducsubt @thorsten_frei Lieber Herr Frei, alles dummes Geschwätz! 
""IMPFNEID"" kommt dann auf, wenn man wie ich Prio 2 ist und jede Menge von Bekannten bereits geimpft sind mit geringerer Priorität!  In Würzburg brauchen Sie bis mindestens Ende Mai mit PRIORITÄT 2!!!"	2021-05-03T15:58:36Z	1323706370462462e3	0	0	0	1
1385175680506376200	"Wenn du in der Früh auf dein Handy schaust und du das als Erstes siehst von einer unbekannten Nummer... 😔

Danke für keine Hilfe vor Ort und sonst auch nirgendwo, TürkisGrün. @sebastiankurz @WKogler #Lesbos #Frontex #KaraTepe #Moria https://t.co/G2cIOyEtO9"	2021-04-22T10:16:32Z	1322014975	30	0	10	2
1387070724427468800	Ja, die AFD ist allgemein ein Haufen Müll, dreckiger Abschaum im moralischen Sinne. Hier jedoch hat Alice Weidel, hat die AFD recht! Der Lockdown schadet mehr als er nutzt. Wer nur #ARDZDFSiffpropaganda inhaliert, an Morbus Merkules leidet, vertauscht Angst mit Fakten. #Freiheit https://t.co/Kz2fdz9git	2021-04-27T15:46:45Z	1347872635741483e3	0	0	0	0
1404888443855966200	@davidbest95 @greenpeace_de Dazu zählst du sicherlich dann  auch all die „tollen“ Autohersteller, stimmt’s?	2021-06-15T19:48:01Z	983762149301538800	0	0	0	0
1396073242805391400	Der Staatsschutz ermittelt. Vielen Dank an unsere Polizei vor Ort für die umsichtige Reaktion. Das weiße Pulver stellte sich zum Glück schnell als harmlos heraus. Und das Wichtigste: meinem Mitarbeiter, der das Schreiben geöffnet hat, geht es den Umständen entsprechend gut.	2021-05-22T11:59:33Z	620221740	567	1	10	11
1388447350004363300	"@MartinSonneborn @OlafScholz @spdde @ostkurve @SPDPotsdam Sich darüber (nur vermeintlich) lustig zu machen, ist nur in einer Hinsicht ""mehr"": Mehr armselig.
Getan hat die Partei nämlich nullkommagarnichts."	2021-05-01T10:56:59Z	771262616412971e3	23	0	0	13
1388389563706626e3	@ZDFheute @julia__klaus querdenker sind der Müll der nation, abschaum	2021-05-01T07:07:21Z	1238003774133805e3	6	0	0	3
1391656705038106600	@Ronald_Sl Die SPD nutzt jedes noch so verächtliche Mittel für den Wahlkampf. z.B.  Mindestlohn, Lügenmärchen, Ihren Generalsekretär der völlig untragbar ist, Respekt fordern aber selbst keinen haben vor politischen Gegnern führt nicht ins Kanzleramt HERR Scholz.	2021-05-10T07:29:48Z	1360973904043536400	0	0	0	0
1389158747918979e3	@HeinzelmannSus1 @Tatjes @Blocher_Perlen @mxpx1981 Leute, ein bisschen mehr Respekt vor dem Ersatzheiland und #NeoTell. Hört ihm zu, denkt über seine Botschaft nach, urteilt nicht vorschnell. Zieht ihn nicht ins Lächerliche. Das hat die arme Sau nicht verdient. Er gibt alles, wo er doch kaum etwas zu geben hat... 🤓🤭 #ironyoff	2021-05-03T10:03:49Z	144448749	7	0	0	1
1385124004697157600	"@Loukasmus Mist, jetzt habe ich aus Versehen schon wieder #HaltDieFresseBild geretweetet. Ups, #HaltDieFresseBild schon wieder. 
Und das, wo ich mir doch vorgenommen habe, #HaltDieFresseBild nicht mehr zu tweeten. 😇😇😇"	2021-04-22T06:51:11Z	7.9893402317533594e+017	5	0	4	0
1388584528076279800	@JohannesNormann @ThomasKunzfeld @moerv_vom_doerf @SerapGueler Für Sie sind belegbare Zitate Märchen?	2021-05-01T20:02:04Z	1371616438474137600	0	0	0	0
1398696472787423200	@Jrgen11922648 @Matshats76 @EschViola @FreiFrank3 @herr_sin @Karl_Lauterbach @Alice_Weidel Kenne die Schweiz und Deutschland. Beides Demokratien mit Vor- und Nachteilen. Ihre Aussage ist Unfug.	2021-05-29T17:43:20Z	3343791483	3	0	0	2
1393119273732788200	@Claus44030365 @shoutingcassy @Markus_Soeder Nein, haben alle deutlich weniger Restriktionen.	2021-05-14T08:21:32Z	941813958780047400	2	0	0	0
1387450793284997e3	@Laforce_61 @Bulldozer241 @leipzig04349 @WagenMehr @Karl_Lauterbach Und Sie haben natürlich Recht mit den Worten mit denen es beginnt. Es begann spätestens 2015 als man Demonstranten als Pack bezeichnete.	2021-04-28T16:57:01Z	973260149115768800	0	0	0	0
1389210487280345e3	@derwog @derspiegel Na ja die CDU ist ja weit entfernt von der AFD tatsächlich zu weit bei manchen Themen. Die AFD selbst ist ein brauner Haufen den es nicht braucht.	2021-05-03T13:29:25Z	1374113648067633200	0	0	0	0
1387042036377821200	@Emin29030926 @tagesschau Da war er wech der Schwurbler. Keine Ahnung von Nichts, aber mit Dr. Schwurbelpürner und Reitschuster kokettieren, Nena toll finden, eben Querdenker mit Jura von Youtube. TSCHÜSSI.🙏🙏	2021-04-27T13:52:46Z	1325060381652488200	0	0	0	0
1394615023121703e3	"Gebiete des Deutschen Reiches nach dem Stande vom 31. Dezember 1937 Aufnahme gefunden hat.
(2) Frühere deutsche Staatsangehörige, denen zwischen dem 30. Januar 1933 und dem 8. Mai 1945 die Staatsangehörigkeit aus politischen, rassischen oder religiösen Gründen entzogen worden …"	2021-05-18T11:25:06Z	1267192643831947300	0	0	0	1
