	c_text	target
7492	da werden die von der afd aber traurig sein laschet hat das zeug die größte allergrößte niete in der geschichte der cdu zu werden so etwas wie die genossen schulz amp schulz zusammen	0
7493	immer die gleichen selbstgefälligen populistischen narrative es langweilt seit langem faktenbefreit und nur zur diffamierung missbraucht	2
7494	habs tatsächlich im unterricht behandelt lustigerweise beim thema geschichtsverständnis you know das was der afd entweder fehlt oder seeeehr egal ist	1
7495	auch wenn geimpfte für andere geimpfte keine gefahr sind sollten wir vorsichtig bleiben ihr zusammenkommen primär dort ermöglichen wo es elementar wichtig ist in altenheime oder pausenräume des vollständig geimpften personals im krankenhaus	2
7496	völlige verallgemeinerung korruption ist am wenigsten in deutschland im vergleich zu allen ländern ausgeprägt ein kanzlerkandidat der sich in zwei untersuchungsausschüssen um kopf u kragen lügt ist untragbar schuldenscholz ist eine katastrophe baerbock inkompetent wie keiner	0
7497	der hat doch einen knall der maaßen wie alle fcknzs die cdu will wird mit der fckafd koalieren am wahlabend wird es dann unter demokratischen parteien maaßen wirft den grünen rassismus gegen die eigene nation vor	1
7498	ich hätte ja gesagt keine macht den doofen	2
7499	the lodge south dakota keine masken kein lockdown triple shot captain coke us wer braucht schon vegas ich bleibe hier	2
7500	fakt ist aber dass die aktion illegal ist strafbar ist flugverbotszone sachschaden verursacht hat personen teils schwer verletzt hat billige aufmerksamshascherei war vom will ich erst garnicht reden die drahtzieher gehören massivst bestraft	2
7501	was für ein hohler dummer beitrag sie haben es wohl nicht im kleinsten zu etwas gebracht	0
7502	die nation hat nicht den größten massenmord begangen das ist geschichtlich falsch das neuartige ist dass er industriell war aber du hast anscheinend nicht aufgepasst in geschi oder nie bücher gelesen	0
7503	schlimm ist das scheinbar intelligente einen verteidigen gibt es den keine alternative zu dieser grünen die ein kleinbisschen hat wir sprechen nicht vom es geht um eine große industrienation innen	1
7504	und ihre maßnahmen wirken sogar in italien spanien und der schweiz respekt	2
7505	die querdenker sind mal radikaler und vernetzter regst du dich auch über die auf	1
7506	befasse dich mit wachstumsraten und exponentiellem wachstum auch hier hast du in der schule nicht aufgepasst bis zum weiteren lockdown kamen täglich mehr covid patienten hinzu als dass kapazitäten frei wurden was das heißt müsstest du noch grade so begreifen	0
7507	aber nicht doch ich hätte ihm einen orden gegeben	0
7508	selber schuld ich mag fleisch und werde es weiterhin essen ohne fleisch bekommt man mangelerscheinungen nicht wahr	2
7509	ja maunzi alle wissenschaftler die sich nocovid verschrieben haben hatten einfach keine lust mehr teil der lösung zu sein sondern sich wollten sich bequem für immer auf den zeigefinget habitus zurückziehen wie brinkmann priesemann und ähnliche nachwuchsakademiker	0
7510	ich finde es gut das die örr keinen rassistischen müll senden	2
7511	warum so schlecht gelaunt es ist so schönes wetter	0
7512	ich lasse mich nicht zum impfen zwingen da hilft die ganze angst und panikmache der altparteien nicht wählt diese versager und heuchler endlich ab	1
7513	maassen mitglied der hat zusammen mit nur eine strategie die nähe zur ja es ist eine reflexhafte unintellektuelle gegenbewegung mit parallelen zu unserer dunklen geschichte darum ist es gift gedankengut in der cdu wiederzufinden	1
7514	die vorstellung dass ein haufen an rüstigen rentnern sich dazu berufen fühlt die querdenker zu schützen klingt schon ziemlich amüsant denn dabei bleiben würde	1
7515	genau wann ist israelkritik antisemitisch der des antisemitismus folgen immer mehr länder hauptzweck ist ihre verwendbarkeit als semantische waffe	1
7516	möchte sexygeil mit dir oben auf der half pipe sitzend wild rumknutschen auf meinem deck klebt ein fck afd sticker es läuft break stuff von limp bizkit aus dem ghettoblaster	2
7517	eine terroristische vereinigung mit linksversiffter anhängerschaft nichts mehr als das mittlerweile	1
7518	ich befürworte hier gar nichts ich sage lediglich es gibt regeln da ist jeder mensch gleich ich differenziere generell nicht zwischen religionen ethnien oder menschen mit einschränkungen oder eben nicht	2
7519		0
7520	bei dieser pandemie braucht man nur wissen über politik und medien hobbypsycholge mit ferndiagnose toll weiter üben	2
7521	fff gefällt weil der inhalt für die so schön klingt es interessiert weder flächenverbrau noch versorgungssicherheit aber das ist man ja bei den freitagshüpfer nicht anderes gewohnt	1
7522	sehr geehrter herr sin rassitisch und homophob oder wie ist das zu verstehen kann doch jeder leben wie er will freundliche grüße eine afd sympatisantin	0
7523	die feiern es da muss mir was entgangen sein	1
7524	nur die afd ficken wir nicht weil kein sex mit nazis	1
7525	ne ich lecke lieber die fotze von hitlers tochter mit meiner sandpapierzunge merkel	0
7526	baerbock wird vermehrt opfer von hassattacken so stimmt es wohl nicht denn bärbock ist doch eher opfer ihrer eigenen dummheit	0
7527	müsste dann nicht im umkehrschluss jeder afdler seine meinung bzgl homosexuellen ausländern usw nicht auch für sich behalten weil es seine meinung ist rassenhass ausländerfeindlichkeit und diskriminierung nicht heterosexueller hat in der politik nichts zu suchen	1
7528	allesdichtmachen hat die fratze derer entblößt die jetzt auf die scheinheilige und zu erwartende welle der empörung aufspringen letztes mittel billig moralisieren wie schön dass sich die meisten von plakativen horrorszenarien nicht mehr einschüchtern lassen	2
7529	curio	2
7530	in frankreich wurden zahlreiche menschen auf eine neue positiv getestet laut angaben der behörden handelt es sich um eine sehr seltene mutation coronavirusde frankreich	1
7531	die meisten stayathome verfechter die alles getan haben um sich nicht zu infizieren brav neg pcr tests vorweisen haben nicht begriffen ihr bleibt unfrei ihr werdet verarscht von merkel und kumpane kommt heraus und reiht euch ein gemeinsam für die freiheit	1
7532	die deutsche impfkampagne gegen das coronavirus ist in vollem gange damit richtet sich der blick auf jene die derzeit in der regel noch gar keine impfungen bekommen können kinder und jugendliche	1
7533	israel greift wiedermal die moschee in palästina an und es interessiert die ganze welt nicht immer wenn muslime unterdrückt werden ist jeder leise würde aber ein muslime im kleinsten kaff der welt einen angreifen würde man es direkt terror nennen und überall davon berichten	1
7534	ja google doch mal und youtube aber mach bitte selber dann kann der querdenker vielleicht was erfahren dass nicht von kenfm oder telegram kommt ist immer das gleiche mit den schwurblern	1
7535	hier der link zur studie im lancet	2
7536	hab nachgedacht irgendwie fällt mir statt haltdiefressebild nix treffenderes ein oder hat sonst wer einen vorschlag was man statt haltdiefressebild schreiben könnt	2
7537	kritik ist keine hetze frau chebli wer bescheisst muss damit rechnen kritisiert zu werden ja sogar eine frau muss damit rechnen	0
7538	das problem der klimakrise war erkannt die weltgemeinschaft war bereit das problem zu adressieren aufbruchstimmung das war in den späten jahren dann stoppten plötzlich alle bemühungen was war passiert die ölindustrie trat auf den plan	1
7539	zumal die intention der grundrechtseinschränkungen im infektionsschutzgesetz war die freiheit infizierter einzuschränken um nichtinfizierte zu schützen jetzt ist es so als ob ich diebstahl dadurch verhindere dass ich alle einsperre damit man sie nicht beklauen kann	2
7540	never und das sagt eine junge frau die von dem reichtum lebt was die vorfahren unter anderem mit zwangsarbeit erworben haben aber jede frechheit die grün angestrichen vorher gemennigt wurde ist richtig und alternativlos nicht umsonst gibt es beste verbindungen zur antifa	0
7541	stimmt es dass der querdenker jan josef liefers für diesen tatort finanziert durch die rundfunkgebühren bekommen hat allenichtganzdicht tatortdichtmachen	0
7542	ich habe den verdacht dass dieser spagat sowohl vielen wie auch solchen der linken seit jahren erfolgreich gelingt	1
7543	es werden aber viele sterben darunter auch viele eltern dank der tests masken und abstand hält man quarantäne an schulen für unnötig so werden kontaktketten nicht gebrochen kinder essen zusammen ohne masken am tisch haben maskenpausen eltern ohne impfprio	1
7544	damit es wirklich weh tut sollten alle mal woche wirklich in den lockdown gehen wir bleiben zuhause keine arbeit alle gehen zum arzt keine müllabfuhr supermärkte alles zu leute wir sind der kunde nicht die regierung demos brauchen wir nicht einfach ld	2
7545	oh oh afd die machen das im thüringer landtag auch so widerlich findet zu mindestens der blonde kläffer vom roten rammler	1
7546	ja auch die drei großen buchreligionen ihren dreck ungefiltert und unter dem vorwand der religionsfreiheit ins internet pusten antisemitismus homo und transphobie das alles ist viel schlimmer als wenn oma erna für irgend jemanden die karten legt oder so	2
7547	bla bla bla bla dummschwätzer zum lambrecht will querdenker niederknüppeln lassen afd wählen hilft hier	0
7548	attila hildmann ist dumm hetzerisch und unreflektiert das was er sagt ist geistiger abfall reicht das dürfen wir jetzt wieder zum thema diskutieren oder willst du noch ein wenig die querdenker hildmann schublade geöffnet lassen	0
7549	bitte google mal was cxu so gemacht hat google wie bekloppt die afd ist egal was sie tun die grünen werden es zumindest nicht schlechter machen können	1
7550	lächerlich dass hier alle die rausholen macht man nur damit man sich nicht mit den kriegsverbrechen und völkerrechtswidrigen aktionen israels beschäftigen muss freepalaestine	1
7551	es war gut dass sie es versucht haben mit ihnen als kanditaten hätte ich die cdu gewählt mit geht das aber bicht daran sind nicht sie schuld sondern die cdu die auf einen unfähigen setzt und das nicht wahrhaben will es bleibt nur grüne zu wählen	1
7552	laber doch nicht so einen bullshit	0
7553	wenn die antidemokratische diskriminierende und diktatorische ausgrenzung der afd durch alle anderen parteien nicht mehr allgemein geduldet und toleriert würde würden noch einige prozente mehr drin liegen solche diffamierungspolitik ist einer demokratie unwürdig	1
7554	sag das mal den leuten die da fast von einem trottel und seinem riesigen ventilator erschlagen wurden	0
7555	wer da noch mitgliedsbeiträge zahlt hilft bei der vertuschung	1
7556	höchstens mal ein hummer hier oder da	0
7557	hast quasi gegenverkehr	0
7558	es kommen auch wieder bessere zeiten wenn die in der opposition sitzt und g von links attackiert	1
7559	die stadt steht bereit für eine ähnliche aktion da hier aktuell die hälfte aller impfangebote ungenutzt bleibt gibt es diesbezüglich schon grünes licht seitens des duisburg laumann	2
7560	die parallelen sind durchaus berechtigt damals wie heute hat eine mehrheit im land offenbar überhaupt kein problem damit einer willkürlich definierten minderheit ihr grundrecht auf körperliche unversehrtheit abzusprechen seit kurzem ja sogar per	2
7561	stand jetzt mehr als die spd	1
7562	ich kann die homöopathie und querdenker verbindung bei mir in freundeskreis auch bestätigen dass die betreffende zusätzlich biochemie studiert hat und in der wissenschaft arbeitet kriegt mein verstand jedoch nicht logisch zusammen	2
7563	herr maaßen warum sind sie dann noch in der cdu wenn einer nach der laschet wahl amp dem neuem ifsg noch in der partei ist der muss dann ein masochist amp blind sein im anderen fall ist er nichts mehr als ein mitläufer amp elender heuchler	0
7564	das macht denen jetzt besonders spaß jetzt können sie nächlich jedem dessen nase ihnen nicht passt weil sie zu links oder nichtdeutsch aussieht ohne weiteren grund auf den sack gehen und das kosten sie voll aus bullen ausgangssperre m	1
7565	die sollen die kosten allein schultern das ist weder gerecht noch politisch sinnvoll das ist verrückt wenn der vermieter die höheren kosten einfach weitergeben kann hat er keinerlei anlass zu modernisieren	1
