	c_text	target
6269	Baerbock will Benzinpreise anheben und Tempo drosseln Annalena Baerbock strebt nach der Wahl die Erhöhung der Benzinpreise um Cent und die Einführung eines Tempolimits von Mehr erfahren Post 	0
6270	Wie blind muß man sein Der Antisemitismus kommt aktuell ausschließlich von Migranten und das muß gesagt werden Es nützt nichts das jetzt durch Schreinargumente verteidigen oder abschwächen zu wollen 	1
6271	Eric Andersen Kapitalismus war als Kind schon scheisse Mai 	2
6272	Korruptionsskandal bei der und die strafen den schwarzen Filz jetzt konsequent ab Niemand lässt sich von der oder einem Gender Tweet Stöckchen ablenken so dumm ist doch niemand Oh Wait 	1
6273	Wenigstens etwas war mindestens Grad zu heiss die Luftblasen Einen Baerbock schiessen Ich zerbrech mir nicht den Kopf mit welchen Farbkonzelamationen man wie regieren könnte 	0
6274	Childkiller israel 	1
6275	Wenn du gerade realisierst dass die Jahre jüngere Göre neben dir Mal souveräner ist als du AnneWill Laschet Neubauer Armin Laschet ist nicht fähig Kanzler zu werden dass zeigt ihm schon eine Jährige die ihm in allen belangen überlegen war 	0
6276	Wäre ja viel besser wenn ein unerforschter Virus sich unkontrolliert ausbreiten kann und dadurch Tausende Menschenleben kostet nur weil irgendwelche Vollidioten es nicht aushalten Jahre in ihre Freiheit eingeschränkt zu sein 	1
6277	Immerhin haben wir Frauen die Frauen der Grünen und Linke sehen aus als würden sie irgendwelche Katapukte ziehen in Mittelerde 	1
6278	Verstehe nicht warum sich alle Medien auf Randthemen wie Palmer Maaaasssssen stürzen angesichts der Menschheitskrise Klimawandel FfF so uns brennt der Kittel Medien so Palmer der Lümmel Maaaaaaasssen das Arschloch 	1
6279	Wieso nur noch der Fokus aktuell auf den Impffortschritt Herr Lauterbach Gerade jetzt ist es wichtig den Politikern die Notwendigkeit des effektiven mittels Maskenpflicht weiter kundzutun Die Maskenpflicht entfällt nun in Schulen unter bestimmten Voraussetzungen Ein Fehler 	0
6280	Wir halten fest Wessis sind dümmer als Ossis Merkel ist auch dümmer aber Ossi Du bist Ossi Kein Nazi Postest aber Ein Covidiot das bist Du auch Ok Und am Schluss einen Spruch mit Wir haben es Banane 	0
6281	Ja Laschet hat was am Kopf Der gehört wie der gesamte groko Misthaufen in eine idioten Anstalt eingewiesen Rothäute Schwarze Grüne sowie gelbe sind für mich unwählbar 	1
6282	nicht so wichtig 	0
6283	Fortsetzung folgt Schon mal drüber geflogen Im fernen Amerika kann man eher mal die Keule schwingen Siehe da es passiert ga nix Weder im guten noch im Bösen Alles dreckiger Budenzauber Da muss Frau halt mal die Handtasche auf den Tisch hauen Was ist los mit dir EU 	2
6284	DIe meisten stayathome Verfechter die alles getan haben um sich nicht zu infizieren brav neg PCR Tests vorweisen haben nicht begriffen Ihr bleibt UNFREI Ihr werdet verarscht von Merkel und Kumpane Kommt heraus und reiht euch ein Gemeinsam für die Freiheit 	1
6285	Die AfD hat fertig Der Putsch ist schon lange gescheitert aber das peilt ihr Braunies ja nicht Wie Hitler der hat auch nicht gewusst wann der Kampf verloren ist 	1
6286	Also bei diesem Video ist es Eindeutig woher der Antisemitismus kommt Ich weiß nicht was ihr Framing vom Mann mit Bier Akademiker soll Wieso Bier Es sind auch sicher keine Akademiker mit Migrationshintergrund die das sagen 	1
6287	China betreibt einen Genozid Du scheinst also ein Freund von Genoziden zu sein Hat Dir der Holocaust als Genozid etwa auch gefallen 	2
6288	AWO darf stärker gefördert werden um Eskalation verhindern mehr Beratung Stellen zu ermöglichen die Politiker GroKo nicht erkannt haben mit Beratungsstellenangebote zu aktivieren um die Querdenker zu helfen eigne Leben zu meistern und haben Probleme Migranten zu lösen 	1
6289	Wird den ÖRechtlichen gar nicht passen es so schwarz auf weiß unter die Nase gehalten zu bekommen und dann noch von einem Nazi wie es immer noch heute bei allen Systemrelevanten heißt Wir wissen dass er keiner ist Dieses Land wird von Idioten regiert hieß es schon im BTag 	1
6290	Und natürlich sind Sie das auch auf dem Profilbild 	0
6291	dikka die grünen wollen kein minarett verbot in Deutschland erteilen check es junge afd ist müll und da kommt keine der müll parteien ran Und wenn du die AfD wählst nehme ich deine Mutter so krank durch dass sie keine Pussy mehr haben will du hruensogn nazi 	0
6292	Und überhaupt Wortwahl klingt zu gleichen Anteilen nach Bild und Schön knackige Überschrift Hauptsache Pöbel teilt den Post fleißig in den grünenhassenden Familiengruppen wo man noch ungestört rassistisch und sexistisch sein darf Kurz wo ihr eure Wähler sucht 	1
6293	Ich hoffe ich bekomme auch bald die Impfung Floristin habe immer noch Sorge mich anzustecken da jetzt die Zeit mit viel Kundenkontakt beginnt Ich bekomme vom Arbeitgeber keine Tests auch keine Masken Wenn es Lockerungen für Geimpfte gibt 	0
6294	Es steht Ihnen frei sich impfen zu lassen 	0
6295	Einschränkungen der Zahlen a Bevölkerungsentwicklung nicht berücksichtigt b tatsächliche Anzahl Gestorbene je AG nur näherungsweise bestimmbar 	2
6296	Es darf nicht in Vergessenheit geraten Deutschland lebt seit November mit drastischen Einschränkungen der Grundrechte Nicht das Corona Virus zerstört Existenzen sondern die Regierung 	1
6297	Der Wählerwille wird gar nicht berücksichtigt denn der sagt ganz klar CDU und 	2
6298	Du bist lächerlich Die gerechte Kritik an den Globalismus als Antisemitismus zu stempeln ist der perfide Trick schon längst enttarnt daher Du bist nur noch lächerlich selbe gilt für die Kritik an die ihr perfide clowns Rassismus nennt 	0
6299	Die US Bürger sind einfach und unkompliziert geimpft worden In Deutschland braucht man erst Aufklärungskampagnen Für wie blöd halten Sid uns eigentlich Herr Laschet Ihre Impfcenter funktionieren nicht Sie sind nicht fähig Sie sind NRW Ministerpräsident Wachen sie auf 	0
6300	Demokratie und Sicherheit Beides hat Merkel eindrucksvoll geradezu ausgeschaltet Euch ist doch das Volk egal nur weil Wahlen anstehen wird wieder ordentlich der sprichwörtliche Honig ums Maul geschmiert Ihr seid keine Volkspartei dafür aber die AfD umso mehr 	1
6301	juden sind ur rassisten und vorfahren der faschisten und sind immer noch Terror staat İsrael 	1
6302	das ist deine Masche denn vor gericht bist du eienr dieser traumatisierten Jugendlichen Kriminellen fckafd FCKNZS 	1
6303	Nö meinte den braunen Mob unter dem Tweet Selbst Söder würde das erkennen 	0
6304	Putin ist ein Mörder Wir nicht Weil wir s andere machen lassen Wie viel Flüchtlinge sind ein Nawalny wert 	0
6305	Aachen verlieh Markus Söder den Orden wider den tierischen Ernst Armin Laschet folgte 	0
6306	Umfrage könnte man sagen Die Grenze zur Satire ist quasi überschritten das geht zu weit 	1
6307	Ich bin zwar auch kein Fan davon Nazis eine Bühne zu bieten aber anscheinend wird eine gewisse Frau bei Lanz gerade komplett zerlegt Und das mit einfachen Argumenten 	0
6308	laschet man sieht wie dumm dümmer geht es nicht will jetzt was machen was er ohne Bundesverfassungsgericht nie gemacht hätte typisch diese Lusche von der CDUCSU 	0
6309	Als Kanzlerkandidatin keine Regierungserfahrung zu haben ist heutzutage ja eigentlich ein Qualitätssiegel gegen Korruption und Inkompetenz spahn scheuer kloeckner altmaier laschet amthor nüßlein sauter maskenaffaere Korruptionsskandal cdu csu 	0
6310	Er wurde getötet weil die etablierte Politik das Vertrauen in der Bevölkerung verliert und damit Extremisten den Weg ebnet Sie sind Teil dieser Art der Politik Herr Söder in der Ihre eigene und Ihre Schwesterpartei Korruption zulassen und seit jeher Gegenmaßnahmen blockieren 	1
6311	Alles nazis und die Grünen nicht Stimmt aber sind Pädophil 	1
6312	Lanz Palmer verbreitet FakeNews mit Influenza Vergleich Fakt ist Sterblichkeit auch bei Jüngeren deutlich erhöht UND Verlauf mit Intensivbedarf viel häufiger bei Was erzählt dieser Mann für Blödsinn Ganz klar Querdenker Auffassung 	2
6313	Genau das Wir müssen darauf achten den Freiheitsdiskurs nicht den Rechten zu überlassen und raus aus den Wagenburgen kommen Sonst geht die rechte Saat auf Und ja Wirksame Maßnahmen gegen diese zu fordern hat nichts mit Untertanengeist zu tun 	1
6314	Ich lach mich scheckig Ulrichs disst nebenbei die Sie hätren wohl ein Problem mit Fakten und Zahlen Einfach genial Lanz 	0
6315	Grundsätzlich stimme ich Ihnen zu Parteibuch und Privatleben scheinen konträr zu sein Aber das war schon bei den Nazis in den und so Schwule Nazis bei der SA liebvolle Familienväter und im Beruf Massenmörger in KZs So sind sie eben 	1
6316	Die israelische Polizei sieht zu wie Juden in Jaffa Steine Palästinenser werfen GazaUnderAttack SavePalestine SaveSheikhJarrah IsraeliTerrorism IsraeliCrimes IsraelTerrorist 	1
6317	Nicht dass ich die Frau besonders mag aber um fair zu sein hier steht es anders 	0
6318	Vermutlich trägt Manuel Neuer diese Binde nicht wegen SEINER sexuellen Ausrichtung sondern als Zeichen gegen Diskriminierung und genau das ist wichtig in einem Breitensport wie Fußball Genau wie UEFA RESPECT auf dem Trikot Und vielleicht bist du ein Grund dafür 	0
6319	Bitte Bild sämtliche Taten dieser kriminellen Migranten schön aufgelistet an Frau Merkel schicken Die Alte soll sehen was Sie unseren Bürgern angetan hat Zu der Tat Sofort abschieben Wir wollen keine kriminellen Migranten in unserem Land haben 	1
6320	hat doch nix miteinander zu tun 	2
6321	Ja hat sie wie menschlich Unabhängig davon war es eine starke Rede 	0
6322	Ach schlägt auf Cola an und Medien verschweigen 	0
6323	Die ganze ist eine Verunstaltung der deutschen Sprache durch Deppen Zu blöd sich um wirklich wichtige Dinge im Leben zu kümmern und mit solchem Mist vom mangelnden IQ ablenken 	1
6324	Man muss Reitschuster nicht mögen aber bei manchen hat das was er schreibt inzwischen Züge von angenommen Es kann nur falsch sein und muss verhöhnt werden weil es nun mal von Reitschuster kommt auch wenn er richtig liegt 	0
6325	Meine freunde und fam Vorhin über Neubauer aufgeklärt alle einheitlich cdu und laschet wählen ich glaube ich mache ein wenig wahlkampf für ihn in meinem kreis Bevor sowas wie die Grünen was zu sagen haben und das obwohl ich laschet echt hasse sagt viel aus 	0
6326	Infotweet Wenn Göre trendet weißt du dass es wieder an der Zeit ist deine Blockliste mit vielen alten weißen dummen Männern amp Frauen zu füllen Unter Goere und Göre findet sich heute sehr viel frauenfeindlicher Dreck der amp zusammen wegdamit hetzlichenDank 	1
6327	Über die aktuelle Selbstzerstörung der nocdu könnte ich lachen aber tötet weiter Menschen und die zwei Deppen streiten sich um ihre Eitelkeit Wie verantwortungslos kann man sein Keiner von denen darf Kanzler werden niewiederCDU 	1
6328	Das die CDUCSU Laschet zum Kanzlerkandidat macht ist ja auch nur konsequent So Spielt der ganze korrupte Haufen definitiv keine Rolle bei der Registrierungsbildung und somit auch weder Armin noch das bayerische Rumpelstilzchen 	1
6329	Die Bundestagsfraktion ist das Aushängeschild der Wen haben wir das zu verdanken Frau Weidel und Herrn Chrupalla 	2
6330	Wird das dann noch besser für die Grünen Josef 	0
6331	Wir nicht Der Staat muss härter gegen die ganzen covidioten Querdenker vorgehen 	1
6332	Sagt doch niemand was soll diese unterstellung 	2
6333	Warum wird immer so getan als sei die durch rassistische Machtpolitik entstandene hoch ideologische Drogenprohibition und der WarOnDrugs etwas normales Es war und ist ein geisteskrankes Experiment das beendet gehört Jugendschutz harmreduction LegalizeIt 	1
6334	Kirchner macht klar mit welchem Niveau zurechnen ist Wahlarena fckafd 	2
6335	Ja dass Netanyahu sich immer noch halten kann ist tragisch Man kann nur hoffen dass nach Beendigung des aktuellen Krieges die Amerikaner und oder die EU auf neue Verhandlungen um einen Status Israel Palästina drängen 	0
6336	Ob diese wirklich von rechts begangen wurden wie Sie und die WIRSINDMEHR Sekte sich das immer ausmalt sprich weißen Männer Frauen mit lockeren rechten Arm und vulgärer Ausländerfeindlicher Sprache ist somit nicht belegt und sollte zumindest zum Nachdenken anregen 	1
6337	Abschreibungen nimmt man eigene Anlagegüter vor 	2
6338	Einfach noch mehr impfen Prio sofort aufheben Alle Ärzte impfen lassen Bundeswehr ebenso mit einbeziehen Dann ist der Spuk schnell vorbei 	1
6339	Gut dass so etwas andere Menschen entscheiden bei denen Menschenleben etwas zählen 	0
6340	Etwas spät Frau Baerbock PalmerRassist 	0
6341	Das Virus hat schon Tage vor der Bundesnotbremse präventiv reagiert und seine Verbreitung gestoppt Wie naiv kann man sein 	2
6342	Uff hab manchmal das gefühl du bist full alman Hast du irgendwie deutsche mutter vater oder so 	0
6343	Gott seid ihr alle dämlich in Indien werden nach Tradition schon immer Tote so verbrannt Komplettes Versagen der Informationseinholung und Verrohung der Bildung 	1
6344	Diese White Old Men Phrasendrescherei hat wohl noch nie wirklich zu einer besseren Diskussion beigetragen Trotzdem werden diese reflexartig ausgepackt um ja für was eigentlich Weniger Emotion wäre eher angebracht Und die sex Orientierung ist sowieso immer fehl am Platz 	1
6345	Wer teilt eigentlich immer den Politmüll von Brandners faschistischer Resterampe Der verdreckt meine Timeline Brandner noafd fckafd AfDrausausdenParlamenten 	1
6346	Schöne idee wir fahren zur nächsten Querdenker Demo und lachen sie Idioten aus 	1
6347	welche lemminge meinst du 	0
6348	Und genauso platt und durchsichtig Ach Ihr gepamperten wärs um die klimakrise gegangen hätt ich Euch ernst genommen auch bei zt dümmlichen statements Aber meckern nörgeln auf so gepamperten niveau Was macht Ihr eigl vor weiten flügen impfung quarantaine 	1
6349	Alles hackt wegen Versehen auf Annalena Baerbock rum 	0
6350	Das ist Quatsch Ihr linken Propagandisten wollt jeden als Nazi desavouieren was Euch linken und gruenen Spinnern nicht gefällt Da stecken viele Kapitalien dahinter die ihr vorher vom schon linken Staat abgegriffen habt Da sind wohl schon die Fördergelder im Einsatz die 	1
6351	Markus Söder ist bereits Ende April das geimpft worden Ich selber bin noch geimpft und viele meines Bekanntenkreises auch Bis auf etwas Schmerz im Oberarm und Abgeschlagenheit keine Probleme 	0
6352	San Marino Staging sieht natürlich genauso behindert aus wie ein ungepflegter Heckenpenner natürlich hat das seine Gründe 	2
6353	Auch das Bei den sogenannten Querdenker Demos meist in Solidarität mit dem normalen Bürgern stört etwas anderes nämlich das Virus der Freiheit der Demokratie der Unabhängigkeit man kann keinesfalls zulassen dass sich damit zu viele infizieren 	1
6354	lol bist du dumm 	0
6355	lol echt 	2
6356	Nicht unterkriegen lassen auch die die Denken das diese Regierung immer noch alles Richtig machen werden irgendwann Wach werden Spätestens wenn die Grün uns auch noch den Rest würde genommen haben wir sind doch jetzt schon die Lachnummer der Welt 	1
6357	AfD wählen um was zu erreichen Grün ablehnen und nicht zu wählen ist vollkommen legitim Aber warum rennt man dann zur AfD Was genau gewinnt man dadurch 	1
6358	Weil du eben ein Kapitalistenkind bist deshalb weißt du das nicht Inwiefern die AfD antidemokratisch sei können wir ja die Adenauer fragen dessen Programm gar nicht unähnlich ist Kinder wie Du haben Null Ahnung und sind einfach kapitalistisch verwöhnt 	1
